RegionName,State,Metro,CountyName,Type,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
Anchorage,AK,Anchorage,Anchorage,4-Bedroom,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2300,2390,2270,2240,2150,2250,2325,2250,2250,2350,2400,2332.5,2400,2382.5,2200,2300,2350,2250,2350,2297.5,2300,2300,2300,2150,2325,2395,2300,2100,2150,2100,2000,1995,2000,2250,2200,2200,2250,2125,2165,2100,2050,2175,2200,2200,2287.5,2200,2200,2350,2225
Bakersfield,CA,Bakersfield,Kern,4-Bedroom,49,,,,,,,,,,,,,,,,,,,,,,,,,1697.5,1700,1650,1625,1600,1650,1650,1562.5,1500,1500,1500,1600,1650,1600,1700,1695,1700,1662.5,1645,1650,1595,1575,1550,1597.5,1595,1590,1550,1600,1650,1650,1650,1642.5,1600,1600,1600,1600,1600,1595,1630,1600,1600,1600,1650,1600,1600,1600,1600,1600,1650,1650,1650,1600,1650,1650,1650,1595,1595,1600,1595,1595,1595,1595,1595,1600,1650,1650,1650,1650,1695,1650,1650,1600,1600,1600,1650,1675,1695,1695
Saint Paul,MN,Minneapolis-St Paul,Ramsey,4-Bedroom,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1425,1447.5,1489.5,1585,1497,1499,1550,1495,1472.5,1475,1472.5,1497.5,1587.5,1600,1744.5,1800,1740,1595
Toledo,OH,Toledo,Lucas,4-Bedroom,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,697.5,750,750,712.5,712.5,725,700,700,700,700,700,650,700,795,850,750,787.5,812.5
Lexington,KY,Lexington,Fayette,4-Bedroom,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1600,1600,1595,1550,1599,1697,1650,1618.5,1595,1600,1600,1795,1747.5,1700,1800,1800,1695,1700,1695,1655,1596
Newark,NJ,New York,Essex,4-Bedroom,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1650,1600,1647.5,1622.5,1600,1600,1625,1600,1612.5,1622.5,1650
Stockton,CA,Stockton,San Joaquin,4-Bedroom,54,,,,,,,,,,,,,1350,1350,1320,1350,1325,1350,1350,1350,1347.5,1300,1395,1395,1395,1400,1395,1395,1395,1300,1295,1295,1300,1300,1362.5,1300,1322.5,1345,1322.5,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1375,1375,1397.5,1450,1497.5,1437.5,1395,1395,1412.5,1399.5,1395,1395,1437.5,1450,1450,1450,1450,1450,1495,1500,1495,1437.5,1450,1475,1400,1495,1425,1550,1525,1475,1550,1572.5,1550,1550,1585,1650,1610,1595,1600,1595,1500,1695,1680,1595,1595,1622.5,1695,1750,1795,1695,1750,1825,1800
Plano,TX,Dallas-Fort Worth,Collin,4-Bedroom,55,,,,,,,,,,,,,1825,1795,1800,1850,1895,1850,1900,1850,1850,1850,1900,1900,1800,1872.5,1800,1882.5,1875,1800,1875,1900,1875,1850,1800,1800,1825,1795,1797.5,1897.5,1950,1925,1900,1875,1900,1950,1950,1981.5,1950,1950,1950,1995,2000,2100,2100,2100,1999,2000,1995,1995,1995,2095,2095,2050,2100,2150,2200,2150,2145,2100,2100,2150,2150,2100,2100,2100,2195,2195,2250,2150,2075,2100,2200,2172.5,2150,2150,2195,2200,2250,2200,2195,2200,2150,2100,2100,2195,2200,2175,2100,2195,2200,2250
Buffalo,NY,Buffalo,Erie,4-Bedroom,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,850,800,800,800,850,950,950,850,887.5,900,900,887.5,850,850,850,850,825,900,900,950,950
Henderson,NV,Las Vegas,Clark,4-Bedroom,57,,,,,,,,,,,,1675,1750,1750,1799.5,1750,1650,1700,1650,1600,1600,1600,1695,1700,1700,1750,1700,1685,1600,1699,1595,1595,1550,1595,1597,1595,1595,1625,1597.5,1522.5,1500,1595,1600,1600,1595,1590,1595,1600,1600,1600,1600,1607.5,1599,1550,1595,1595,1595,1595,1599.5,1675,1690,1695,1750,1750,1750,1735,1700,1700,1650,1600,1600,1650,1695,1699.5,1780,1795,1799.5,1695,1695,1650,1685,1699,1650,1700,1700,1750,1795,1794,1850,1850,1812.5,1795,1750,1795,1795,1795,1800,1800,1900,1850,1865,1895
Jersey City,NJ,New York,Hudson,4-Bedroom,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2300,2350,2497.5,2500,2275,2300,2300,2200,2000,2000,2000,2000,2200,2100,2000,2249.5,2295,2275
Durham,NC,Durham,Durham,4-Bedroom,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1600,1600,1650,1772.5,1675,1745,1695,1645,1620,1569.5,1592.5,1550,1547.5,1675,1645,1695,1620,1687.5
Orlando,FL,Orlando,Orange,4-Bedroom,60,,,,,,,,,,,,1350,1400,1450,1500,1595,1549.5,1558,1549,1495,1400,1400,1400,1400,1450,1482.5,1400,1495,1500,1499.5,1499.5,1500,1500,1495,1450,1450,1500,1495,1500,1575,1575,1595,1575,1595,1595,1550,1595,1557.5,1525,1507.5,1550,1599,1600,1650,1650,1650,1632,1595,1575,1595,1600,1600,1650,1695,1695,1700,1700,1695,1650,1695,1695,1695,1695,1680,1695,1695,1695,1695,1695,1695,1700,1700,1744.5,1790,1789,1769,1795,1850,1840,1880,1850,1849,1884,1855,1825,1875,1900,1895,1900,1950,1964.5,1995
Norfolk,VA,Virginia Beach,Norfolk City,4-Bedroom,61,,,,,,,,,,,,,,,1300,1350,1362.5,1375,1350,1297.5,1295,1350,1300,1295,1277.5,1350,1385,1325,1295,1395,1400,1350,1295,1300,1295,1295,1212.5,1225,1300,1250,1300,1300,1397,1350,1300,1395,1297.5,1295,1300,1300,1300,1350,1395,1395,1350,1350,1350,1300,1295,1300,1350,1400,1495,1400,1450,1537.5,1495,1485,1400,1400,1400,1395,1400,1430,1550,1400,1425,1450,1450,1397.5,1450,1400,1495,1400,1499.5,1485,1500,1495,1500,1500,1550,1450,1495,1500,1497.5,1400,1565,1600,1598,1596,1595,1558
Greensboro,NC,,Guilford,4-Bedroom,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1345,1299,1495,1497.5,1575,1595,1562.5,1550,1522.5,1550,1500,1495,1450,1495,1475,1450,1450,1595,1595
Corona,CA,Riverside,Riverside,4-Bedroom,63,,,,,,,,,,,,,2100,2100,2100,2200,2300,2225,2285,2225,2150,2025,2100,2000,2095,2295,2150,2100,2250,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199.5,2250,2295,2300,2225,2200,2200,2300,2300,2309,2297.5,2295,2250,2200,2195,2195,2297.5,2300,2300,2300,2300,2400,2395,2400,2397.5,2400,2395,2390,2400,2350,2412.5,2400,2385,2300,2325,2450,2350,2397.5,2400,2436.5,2500,2500,2500,2500,2500,2551,2600,2550,2460,2400,2472.5,2500,2500,2525,2600,2500,2500
Chula Vista,CA,San Diego,San Diego,4-Bedroom,64,,,,,,,,,,,,,,,,,2450,2600,2495,2500,2500,2495,2500,2500,2474.5,2322.5,2400,2395,2400,2400,2400,2400,2360,2295,2250,2400,2450,2425,2450,2400,2400,2500,2572.5,2495,2425,2400,2472.5,2450,2450,2495,2462.5,2572.5,2499.5,2600,2550,2497,2500,2550,2575,2595,2495,2499,2500,2575,2500,2600,2600,2600,2600,2600,2675,2595,2547.5,2500,2499,2600,2600,2750,2597.5,2675,2750,2695,2600,2650,2650,2672.5,2772.5,2700,2750,2750,2699.5,2650,2800,2750,2800,2800,2750,2790,2800,2850,2850,2785
Chesapeake,VA,Virginia Beach,Chesapeake City,4-Bedroom,65,,,,,,,,,,,,1900,1797,1897.5,1897.5,1950,1900,1850,1850,1895,1895,1885,1800,1795,1800,1850,1900,1995,1995,1995,1995,1900,1885,1800,1850,1850,1850,1900,1950,1937.5,1900,1950,1895,1850,1895,1875,1900,1895,1850,1850,1850,1950,1995,1995,1895,1850,1800,1850,1862.5,1875,1850,1900,1900,1895,1900,1895,1897.5,1900,1895,1885,1895,1850,1800,1895,1900,1895,1850,1950,1900,1900,1800,1900,1895,1895,1795,1850,1897.5,1897.5,1950,1995,1950,1937.5,1935,1900,1900,1900,2000,1995,1995,1995,1995,1950
Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,4-Bedroom,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2600,2500,2600,2570,2600,2600,2600,2700,2700,2700,2599,2585,2500,2597.5,2650,2650,2550,2575
Garland,TX,Dallas-Fort Worth,Dallas,4-Bedroom,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1750,1590,1595,1597.5,1610,1650,1695,1725,1750,1772.5,1695,1750,1700,1725,1750,1750,1750,1695,1700,1700,1750,1750
Fontana,CA,Riverside,San Bernardino,4-Bedroom,68,,,,,,,,,,,,,,,,2090,2100,2100,1999.5,1999,2000,1999,1950,1950,1900,1900,1900,1969,1900,1997,1969,1895,1895,1990,1975,1985,1977,1995,1995,1950,1950,1985,1950,1995,1999,1962.5,1989,1977,1995,1999,2000,2000,2050,2100,2125,2100,2050,2019,2000,2025,2100,2149.5,2150,2150,2169,2150,2072.5,2100,2100,2150,2125,2150,2100,2100,2125,2195,2162.5,2250,2150,2250,2250,2150,2195,2250,2200,2250,2300,2300,2297.5,2300,2350,2350,2312.5,2300,2325,2350,2399,2365,2422.5,2450,2350,2300
Fort Myers,FL,Fort Myers,Lee,4-Bedroom,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1800,1800,1937.5,1995,1937.5,1900,2000,1925,1900,1925,1937.5,1937.5,2000,2125,1912.5,1999,1975,1962.5,2195,2195,2100,2200,2200,2199,2295,2350,2372.5,2285,2297.5,2272.5,2200,2200,2247.5,2100,2125,2049,2200,2250,2200,2200,2200,2199,2200,2300,2350,2400,2297.5,2100,2150,2200,2300,2199,2295
Knoxville,TN,Knoxville,Knox,4-Bedroom,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.5,1500,1350,1550,1797.5,1650,1750,1672.5,1700,1650,1672.5,1697.5,1675,1800,1700,1747.5,1625,1600,1695
North Las Vegas,NV,Las Vegas,Clark,4-Bedroom,71,,,,,,,,,,,,1300,1297.5,1300,1300,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1295,1250,1250,1200,1200,1200,1200,1195,1195,1200,1200,1200,1200,1249,1200,1245,1249.5,1250,1250,1250,1200,1200,1200,1200,1200,1225,1200,1250,1212.5,1250,1250,1250,1250,1250,1250,1295,1250,1295,1295,1295,1295,1295,1285,1250,1275,1250,1275,1295,1300,1300,1350,1345,1350,1299,1325,1300,1295,1300,1347,1375,1395,1370,1395,1400,1400,1400,1400,1395,1375,1400,1450,1450,1450,1462.5,1450,1450
Lawrenceville,GA,Atlanta,Gwinnett,4-Bedroom,72,,,,,,,1350,1350,1350,1300,1300,1295,1297.5,1300,1350,1300,1300,1250,1295,1295,1297.5,1250,1250,1250,1250,1250,1300,1300,1272.5,1280,1250,1295,1295,1300,1275,1275,1295,1300,1295,1295,1295,1299.5,1300,1300,1300,1300,1300,1300,1300,1320,1320,1375,1395,1375,1350,1350,1350,1350,1395,1400,1399,1400,1400,1450,1465,1470,1425,1450,1425,1425,1425,1450,1450,1470,1495,1495,1462.5,1475,1495,1500,1500,1500,1499,1500,1500,1550,1550,1592.5,1581,1550,1550,1550,1550,1560,1555,1595,1585,1600,1645,1604,1649.5,1647
Fremont,CA,San Francisco,Alameda,4-Bedroom,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,3550,3550,3500,3470,3500,3500,3550,3675,3600,3650,3650,3670,3697.5,3664,3600,3540,3650,3697.5,3600,3600,3695,3745,3775,3850
Fayetteville,NC,Fayetteville,Cumberland,4-Bedroom,74,,,,,,,,,,,,,1250,1250,1297,1300,1350,1295,1295,1295,1220,1200,1200,1200,1250,1275,1300,1325,1350,1300,1300,1250,1250,1250,1250,1200,1200,1200,1250,1287.5,1250,1250,1295,1300,1250,1250,1250,1214.5,1214.5,1247.5,1250,1300,1300,1275,1250,1250,1250,1230,1237.5,1212.5,1200,1249,1290,1350,1350,1300,1300,1295,1300,1300,1250,1250,1250,1250,1250,1275,1350,1350,1300,1250,1295,1250,1250,1275,1280,1300,1300,1350,1450,1395,1350,1350,1350,1400,1395,1350,1350,1350,1400,1450,1410,1385
Arlington,VA,Washington,Arlington,4-Bedroom,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,3750,3750,3750,3850,3837.5,3747.5,3700,3700,3600,3750,3500,3500,3800,3800,3997.5,4150,4000,4037.5
Irving,TX,Dallas-Fort Worth,Dallas,4-Bedroom,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2350,2499.5,2790,2925,2770,2647.5,2500,2475,2475,2500,2500,2594.5,2545,2500,2700,2625,2695
Rochester,NY,Rochester,Monroe,4-Bedroom,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,950,950,950,975,1062.5,1200,1122.5,1150,1100,1025,1000,1050,1075,1195,1147.5,1275,1275,1125,1125
Winston-Salem,NC,Winston-Salem,Forsyth,4-Bedroom,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1372.5,1395,1345,1347.5,1362.5,1395,1350,1450,1435,1350,1395,1360,1395,1395,1395,1395,1450,1462.5,1400,1362.5
Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,4-Bedroom,79,,,,,,,3375,3295,3200,3200,3200,3350,3300,3400,3425,3300,3200,3100,3300,3200,3100,3000,3100,3175,3300,3300,3275,3400,3300,3300,3250,3250,3350,3290,3650,3600,3612.5,3550,3500,3500,3500,3600,3600,3650,3650,3500,3500,3492.5,3499,3500,3500,3650,3650,3650,3700,3700,3700,3650,3800,3800,3800,3750,3800,3750,3800,3800,3950,3900,3800,3800,3800,3800,3800,3950,4000,4000,3900,3900,3972.5,3880,3825,3900,3800,3950,4000,4100,4025,4000,4000,4000,4000,4000,4000,4047.5,4000,4000,4100,4100,4200,4300,4200,4200
Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,4-Bedroom,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.5,3079.5,2900,3000,2895,2989.5,2995,3158,3050,3125,3000,3100,2900,3000,3000,3000,3000,2990,2950,2937.5,3025,3000,3100
Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,4-Bedroom,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2559.5,2559.5,2650,2537.5,2500,2500,2400,2465,2397.5,2200,2272.5,2395,2500,2585,2545,2750,2522.5
Montgomery,AL,Montgomery,Montgomery,4-Bedroom,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1550,1550,1500,1425,1400,1337.5,1275,1497.5,1400,1300,1300,1400,1525,1587.5,1650,1550
Reno,NV,Reno,Washoe,4-Bedroom,83,,,,,,,,,,,,,,,,,,,,,,,,1450,1492.5,1450,1500,1495,1495,1550,1550,1547.5,1550,1522.5,1497.5,1450,1425,1500,1495,1595,1600,1550,1550,1550,1550,1595,1575,1550,1550,1550,1550,1500,1595,1662.5,1650,1597.5,1600,1600,1650,1700,1750,1725,1750,1750,1650,1600,1795,1700,1650,1697.5,1697.5,1725,1825,1825,1812.5,1900,1845,1795,1837.5,1795,1825,1800,1800,1850,1950,1837.5,2028,2100,1995,2100,2000,2037.5,1997.5,2000,2000,2000,2000,2100,2100,2150,2200,2200
Spokane,WA,Spokane,Spokane,4-Bedroom,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5,1272.5,1300,1450,1350,1300,1247.5,1272.5,1250,1275,1200,1237.5,1272.5,1247.5,1437.5,1397.5,1362.5,1295
Tacoma,WA,Seattle,Pierce,4-Bedroom,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1550,1500,1562.5,1647.5,1595,1650,1872.5,1825,1995,1850,1847.5,1814,1750,1800,1800,1797.5,1965,1980,1850,1970,2095,1895
Grand Rapids,MI,Grand Rapids,Kent,4-Bedroom,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5,1500,1500,1600,1600,1500,1300,1422.5,1600,1520,1600,1550,1650,1650,1697.5,1600,1550,1650
Oceanside,CA,San Diego,San Diego,4-Bedroom,87,,,,,,,,,,,,,,,,,2220,2150,2172.5,2100,1997.5,2150,2095,2194.5,2200,2100,2150,2162.5,2150,2245,2220,2199,2200,2195,2200,2297.5,2250,2292.5,2312.5,2350,2350,2300,2250,2350,2300,2300,2295,2300,2295,2295,2295,2350,2450,2395,2295,2350,2380,2395,2295,2347.5,2285,2322.5,2500,2495,2450,2415,2497.5,2500,2450,2395,2450,2495,2472.5,2450,2450,2499.5,2500,2500,2572.5,2500,2575,2450,2547.5,2600,2577.5,2600,2650,2700,2750,2650,2700,2625,2650,2600,2625,2650,2700,2700,2750,2897.5,2892.5,2847.5
Gainesville,FL,Gainesville,Alachua,4-Bedroom,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1550,1542.5,1500,1425,1495,1487.5,1487.5,1600,1710,1800,1800,1800,1800,1700,1650
Woodbridge,VA,Washington,Prince William,4-Bedroom,89,,,,,,,,,,,,,,,,2197.5,2250,2200,2375,2400,2400,1997,1972.5,2147.5,2195,2300,2300,2200,2300,2300,2250,2100,1999.5,2025,1975,1925,2200,2195,2197.5,2100,2200,2300,2250,2300,2300,2297.5,2242.5,2395,2395,2300,2300,2300,2385,2300,2300,2300,2200,2300,2200,2200,2200,2175,2250,2300,2490,2375,2350,2400,2325,2200,2250,2300,2300,2400,2295,2475,2295,2300,2500,2325,2247.5,2200,2300,2425,2400,2400,2387.5,2400,2400,2400,2300,2275,2300,2200,2275,2225,2275,2375,2325,2550,2500,2350
Ocala,FL,Ocala,Marion,4-Bedroom,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1500,1500,1622.5,1597.5,1595,1450,1467.5,1450,1600,1600,1600,1400,1475,1500,1575,1450,1572.5,1700
Boise,ID,Boise City,Ada,4-Bedroom,91,,,,,,,,,,,,,,,,,,,,,,1100,1095,1025,1025,997.5,1027.5,1050,1195,1197.5,1200,1195,1195,1150,1150,1150,1072.5,1097.5,1200,1250,1250,1295,1225,1250,1225,1200,1195,1195,1195,1262.5,1275,1350,1337.5,1395,1350,1295,1295,1292.5,1250,1295,1395,1395,1447.5,1350,1350,1350,1395,1295,1295,1285,1350,1337.5,1395,1372.5,1450,1300,1300,1325,1362.5,1425,1495,1395,1392.5,1395,1500,1500,1510,1495,1525,1575,1525,1497.5,1495,1495,1500,1575,1525,1600,1600,1575,1742.5,1795
Salt Lake City,UT,Salt Lake City,Salt Lake,4-Bedroom,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.5,1850,2100,2000,1975,1700,1700,1700,1747.5,1985,1737.5,1900,1925,1895,2000,2000,2100
Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,4-Bedroom,93,,,,,,,,,,,,,,,,3300,2950,2900,3147.5,2900,2965,2995,3000,3000,3050,2995,2822.5,3190,2985,2700,2950,3070,3200,3000,3000,3000,2895,2897.5,3200,3000,3400,3500,3400,3450,3295,3200,3295,3247.5,3200,3200,3300,3597.5,3500,3500,3500,3450,3472.5,3400,3500,3700,3525,3400,3497.5,3595,3600,3525,3300,3500,3300,3300,3500,3537.5,3400,3400,3325,3500,3700,3547.5,3600,3350,3500,3300,3250,3200,3300,3500,3500,3500,3500,3500,3797.5,3797.5,3650,3497.5,3500,3500,3600,3800,3800,3600,3800,3650
Moreno Valley,CA,Riverside,Riverside,4-Bedroom,94,,,,,,,,,,,,,,,,,,1550,1500,1500,1500,1500,1512.5,1525,1499.5,1440,1495,1500,1550,1550,1550,1550,1550,1550,1550,1572.5,1550,1550,1595,1600,1599,1600,1595,1600,1595,1550,1580,1595,1595,1595,1595,1649,1600,1637.5,1612.5,1600,1600,1595,1650,1637,1649,1650,1650,1675,1700,1700,1700,1700,1697,1695,1695,1700,1700,1737.5,1750,1742.5,1750,1757.5,1790,1695,1700,1700,1700,1730,1827.5,1883,1850,1812.5,1879,1875,1850,1835,1795,1799,1845,1825,1850,1800,1895,1900,1950,1965
Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,4-Bedroom,95,,,,,,,,,,,,,1300,1350,1300,1300,1375,1300,1300,1300,1300,1300,1295,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1335,1350,1350,1400,1425,1450,1475,1400,1450,1350,1385,1400,1400,1400,1450,1450,1450,1450,1425,1475,1475,1475,1475,1500,1495,1495,1500,1500,1500,1525,1525,1500,1537.5,1600,1562.5,1500,1550,1600,1650,1595,1600,1650,1595,1600,1550,1600,1600,1637.5,1700,1725,1750,1700,1675,1700,1725,1700,1700,1700,1700,1700,1699.5,1800,1750,1750,1800,1800
Providence,RI,Providence,Providence,4-Bedroom,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1600,1750,1750,1800,1800,1740,1600,1600,1600,1600,1600,1700,1800,1900,1999,2000,1900,1800,1712.5,1712.5,1700,1800,1895,1900,2000,2200,2000,2000,2000,2000,2000,1900,1895,2100,2250,2100,2000,2175,2200,2100,2100,2200,2100,2100,2200,2250,2300,2200,2195,2200,2100,2025,2100,2000,2200
Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4-Bedroom,97,,,,,,,,,,,,,,,,,,1396.5,1325,1350,1450,1450,1422.5,1495,1354.5,1350,1397.5,1395,1397.5,1450,1400,1400,1550,1495,1450,1489,1450,1450,1450,1500,1550,1595,1549,1550,1509.5,1499,1479.5,1450,1445,1412.5,1400,1400,1450,1450,1395,1395,1395,1400,1450,1399,1465,1497.5,1550,1597.5,1545,1600,1650,1600,1550,1539.5,1495,1550,1607,1600,1600,1575,1437.5,1495,1550,1500,1520,1597,1475,1595,1697.5,1700,1725,1772.5,1695,1700,1700,1700,1795,1795,1800,1800,1750,1795,1750,1750,1925,1920
Fort Collins,CO,Fort Collins,Larimer,4-Bedroom,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1795,1812.5,1875,1895,1895,1867.5,1795,1750,1790,1800,1775,1850,1995,1995,1995,2000,1995,1900
Yonkers,NY,New York,Westchester,4-Bedroom,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2500,2500,2470,2500,2500,2400,2520,2400,2400,2470,2400,2400,2477.5,2497.5,2425,2400,2400
Columbus,GA,Columbus,Muscogee,4-Bedroom,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1100,1150,1200,1150,1150,1150,1150,1150,1172.5,1195,1100,1100,1100,1200,1337.5,1350,1295,1200,1250,1250,1100,1100,1100,1100,1195,1197.5,1262.5,1200,1225,1200,1187.5,1200,1125,1100,1097.5,1100,1095,1150,1112.5,1300,1195,1100,1225,1100,1192.5,1075,1100,1100,1200,1195,1295,1200,1150,1075,1100,1100,1100,1107.5,1099.5,1247.5,1325,1295,1225,1150
Ontario,CA,Riverside,San Bernardino,4-Bedroom,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2300,2250,2314,2300,2285,2400,2350,2420,2400,2350,2337.5,2400,2400,2350,2397.5,2490,2500,2450
Grand Prairie,TX,Dallas-Fort Worth,Dallas,4-Bedroom,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.5,1762.5,1771,1895,1925,1885,1850,1850,1850,1825,1950,1995,1950,1995,1950,1950,1850,1995,1950
